movie_id,star_id,star_role_type,star_role_name
1086,236,Actor,Character 188
1086,1263,Actor,Character 443
1086,317,Actor,Character 231
1086,189,Actor,Character 435
1087,1297,Director,
1087,893,Director,
1087,494,Director,
1087,325,Actor,Character 155
1087,357,Actor,Character 181
1087,785,Actor,Character 221
1087,280,Actor,Character 28
1087,1402,Actor,Character 108
1087,444,Actor,Character 493
1087,95,Actor,Character 333
1088,88,Director,
1088,771,Director,
1088,1470,Director,
1088,360,Actor,Character 471
1088,1233,Actor,Character 342
1088,498,Actor,Character 121
1088,944,Actor,Character 86
1089,178,Director,
1089,1441,Director,
1089,218,Director,
1089,1035,Actor,Character 443
1089,1005,Actor,Character 84
1089,1042,Actor,Character 349
1089,883,Actor,Character 463
1089,893,Actor,Character 478
1090,1209,Director,
1090,1455,Director,
1090,390,Actor,Character 390
1090,1486,Actor,Character 444
1090,758,Actor,Character 67
1090,1433,Actor,Character 3
1090,605,Actor,Character 163
1091,336,Director,
1091,577,Director,
1091,1338,Director,
1091,995,Actor,Character 343
1091,422,Actor,Character 37
1091,269,Actor,Character 287
1091,85,Actor,Character 131
1091,1205,Actor,Character 438
1091,639,Actor,Character 237
1092,390,Director,
1092,491,Actor,Character 21
1092,816,Actor,Character 189
1092,1496,Actor,Character 310
1092,636,Actor,Character 429
1092,797,Actor,Character 470
1093,527,Director,
1093,325,Actor,Character 236
1093,693,Actor,Character 193
1093,909,Actor,Character 186
1093,671,Actor,Character 496
1094,688,Director,
1094,938,Director,
1094,1185,Actor,Character 287
1094,708,Actor,Character 176
1094,1385,Actor,Character 72
1094,975,Actor,Character 227
1094,533,Actor,Character 340
1094,471,Actor,Character 98
1094,762,Actor,Character 278
1094,830,Actor,Character 283
1095,810,Director,
1095,1094,Actor,Character 376
1095,1255,Actor,Character 491
1095,584,Actor,Character 40
1095,41,Actor,Character 484
1095,168,Actor,Character 9
1095,651,Actor,Character 70
1095,1451,Actor,Character 426
1095,818,Actor,Character 199
1096,1392,Director,
1096,1414,Director,
1096,295,Actor,Character 472
1096,265,Actor,Character 225
1096,778,Actor,Character 495
1096,109,Actor,Character 266
1096,825,Actor,Character 444
1096,892,Actor,Character 291
1097,316,Director,
1097,1374,Director,
1097,1263,Director,
1097,1321,Actor,Character 15
1097,1339,Actor,Character 308
1097,923,Actor,Character 248
1097,1462,Actor,Character 165
1098,784,Director,
1098,1120,Actor,Character 148
1098,1157,Actor,Character 136
1098,678,Actor,Character 431
1098,1096,Actor,Character 259
1098,1256,Actor,Character 331
1098,916,Actor,Character 240
1098,442,Actor,Character 437
1098,1407,Actor,Character 200
1099,857,Director,
1099,170,Director,
1099,999,Director,
1099,1313,Actor,Character 284
1099,583,Actor,Character 258
1099,586,Actor,Character 490
1099,562,Actor,Character 345
1099,598,Actor,Character 272
1100,1449,Director,
1100,261,Director,
1100,1162,Actor,Character 1
1100,1332,Actor,Character 106
1100,405,Actor,Character 36
1100,343,Actor,Character 211
1100,984,Actor,Character 215
1100,538,Actor,Character 121
1101,723,Director,
1101,836,Director,
1101,175,Director,
1101,69,Actor,Character 100
1101,1450,Actor,Character 477
1101,363,Actor,Character 32
1101,404,Actor,Character 463
1101,884,Actor,Character 159
1101,1023,Actor,Character 149
1102,899,Director,
1102,1284,Actor,Character 355
1102,105,Actor,Character 267
1102,1130,Actor,Character 130
1102,1207,Actor,Character 136
1102,349,Actor,Character 253
1103,1000,Director,
1103,1356,Director,
1103,163,Actor,Character 142
1103,266,Actor,Character 162
1103,404,Actor,Character 113
1103,444,Actor,Character 292
1103,925,Actor,Character 304
1103,31,Actor,Character 175
1104,920,Director,
1104,220,Director,
1104,1229,Director,
1104,986,Actor,Character 317
1104,818,Actor,Character 336
1104,1299,Actor,Character 286
1104,171,Actor,Character 80
1105,520,Director,
1105,834,Director,
1105,822,Director,
1105,1402,Actor,Character 192
1105,655,Actor,Character 481
1105,439,Actor,Character 371
1105,474,Actor,Character 173
1105,829,Actor,Character 94
1106,1366,Director,
1106,207,Director,
1106,773,Actor,Character 136
1106,624,Actor,Character 247
1106,1464,Actor,Character 11
1106,350,Actor,Character 465
1106,255,Actor,Character 478
1107,850,Director,
1107,1407,Director,
1107,1088,Actor,Character 414
1107,805,Actor,Character 365
1107,205,Actor,Character 324
1107,532,Actor,Character 449
1107,214,Actor,Character 199
1107,1403,Actor,Character 310
1107,477,Actor,Character 72
1108,1210,Director,
1108,1455,Director,
1108,1218,Actor,Character 189
1108,973,Actor,Character 32
1108,781,Actor,Character 299
1108,1141,Actor,Character 137
1108,919,Actor,Character 440
1108,347,Actor,Character 421
1109,840,Director,
1109,594,Director,
1109,63,Director,
1109,339,Actor,Character 62
1109,1071,Actor,Character 270
1109,1382,Actor,Character 203
1109,483,Actor,Character 107
1110,729,Director,
1110,266,Director,
1110,683,Director,
1110,1472,Actor,Character 337
1110,1410,Actor,Character 166
1110,228,Actor,Character 40
1110,392,Actor,Character 497
1110,1269,Actor,Character 94
1110,536,Actor,Character 477
1110,1115,Actor,Character 417
1110,798,Actor,Character 245
1111,1292,Director,
1111,290,Actor,Character 317
1111,974,Actor,Character 396
1111,17,Actor,Character 17
1111,433,Actor,Character 341
1111,1137,Actor,Character 68
1111,1374,Actor,Character 33
1112,122,Director,
1112,888,Actor,Character 430
1112,1118,Actor,Character 29
1112,93,Actor,Character 289
1112,141,Actor,Character 254
1113,875,Director,
1113,161,Actor,Character 150
1113,681,Actor,Character 371
1113,106,Actor,Character 64
1113,428,Actor,Character 101
1113,1073,Actor,Character 211
1113,563,Actor,Character 15
1113,634,Actor,Character 282
1113,507,Actor,Character 486
1114,755,Director,
1114,929,Actor,Character 138
1114,773,Actor,Character 154
1114,1448,Actor,Character 65
1114,810,Actor,Character 33
1114,1297,Actor,Character 483
1114,1337,Actor,Character 443
1114,635,Actor,Character 474
1114,668,Actor,Character 163
1115,571,Director,
1115,821,Director,
1115,1079,Director,
1115,1447,Actor,Character 439
1115,1129,Actor,Character 6
1115,45,Actor,Character 84
1115,879,Actor,Character 457
1115,1072,Actor,Character 113
1115,47,Actor,Character 390
1115,661,Actor,Character 277
1115,1180,Actor,Character 122
1116,154,Director,
1116,1285,Director,
1116,545,Actor,Character 58
1116,1097,Actor,Character 484
1116,1033,Actor,Character 2
1116,586,Actor,Character 222
1116,786,Actor,Character 231
1116,884,Actor,Character 23
1116,727,Actor,Character 131
1116,1183,Actor,Character 401
1117,539,Director,
1117,871,Director,
1117,121,Actor,Character 127
1117,374,Actor,Character 343
1117,1049,Actor,Character 233
1117,316,Actor,Character 487
1117,1150,Actor,Character 323
1118,523,Director,
1118,1241,Actor,Character 274
1118,938,Actor,Character 324
1118,592,Actor,Character 403
1118,914,Actor,Character 384
1118,1273,Actor,Character 29
1119,353,Director,
1119,788,Director,
1119,798,Director,
1119,1485,Actor,Character 23
1119,1299,Actor,Character 446
1119,1309,Actor,Character 199
1119,726,Actor,Character 157
1120,1440,Director,
1120,832,Actor,Character 327
1120,1073,Actor,Character 446
1120,755,Actor,Character 434
1120,851,Actor,Character 194
1120,56,Actor,Character 131
1120,604,Actor,Character 439
1120,1021,Actor,Character 125
1121,1474,Director,
1121,1275,Director,
1121,119,Director,
1121,1443,Actor,Character 141
1121,102,Actor,Character 94
1121,648,Actor,Character 496
1121,849,Actor,Character 2
1121,1204,Actor,Character 370
1121,950,Actor,Character 98
1121,60,Actor,Character 354
1122,667,Director,
1122,737,Actor,Character 403
1122,227,Actor,Character 388
1122,1447,Actor,Character 240
1122,970,Actor,Character 250
1122,267,Actor,Character 171
1122,176,Actor,Character 431
1122,659,Actor,Character 216
1122,829,Actor,Character 238
1123,384,Director,
1123,857,Director,
1123,838,Actor,Character 248
1123,1098,Actor,Character 121
1123,586,Actor,Character 285
1123,749,Actor,Character 27
1123,333,Actor,Character 493
1123,1140,Actor,Character 443
1124,138,Director,
1124,1013,Director,
1124,1134,Director,
1124,448,Actor,Character 152
1124,730,Actor,Character 390
1124,754,Actor,Character 385
1124,428,Actor,Character 62
1125,136,Director,
1125,52,Director,
1125,742,Actor,Character 317
1125,1481,Actor,Character 199
1125,619,Actor,Character 470
1125,177,Actor,Character 249
1125,662,Actor,Character 350
1126,361,Director,
1126,1132,Director,
1126,21,Actor,Character 454
1126,412,Actor,Character 321
1126,693,Actor,Character 485
1126,15,Actor,Character 147
1127,657,Director,
1127,1266,Director,
1127,1164,Director,
1127,4,Actor,Character 275
1127,908,Actor,Character 423
1127,942,Actor,Character 109
1127,116,Actor,Character 309
1127,310,Actor,Character 6
1128,301,Director,
1128,1408,Actor,Character 205
1128,1261,Actor,Character 262
1128,1135,Actor,Character 164
1128,80,Actor,Character 69
1128,1200,Actor,Character 45
1128,411,Actor,Character 82
1128,1212,Actor,Character 48
1129,1037,Director,
1129,201,Actor,Character 204
1129,522,Actor,Character 457
1129,939,Actor,Character 342
1129,901,Actor,Character 19
1130,34,Director,
1130,268,Actor,Character 106
1130,335,Actor,Character 277
1130,980,Actor,Character 346
1130,1332,Actor,Character 477
1130,1206,Actor,Character 171
1130,216,Actor,Character 354
1130,825,Actor,Character 273
1131,1188,Director,
1131,1117,Director,
1131,104,Actor,Character 251
1131,577,Actor,Character 308
1131,1294,Actor,Character 252
1131,1095,Actor,Character 322
1132,817,Director,
1132,114,Director,
1132,1101,Director,
1132,3,Actor,Character 279
1132,517,Actor,Character 373
1132,1477,Actor,Character 182
1132,134,Actor,Character 346
1132,777,Actor,Character 64
1132,1391,Actor,Character 338
1132,1393,Actor,Character 498
1132,1052,Actor,Character 363
1133,511,Director,
1133,168,Actor,Character 313
1133,1460,Actor,Character 152
1133,84,Actor,Character 150
1133,404,Actor,Character 104
1133,1399,Actor,Character 227
1133,1337,Actor,Character 427
1133,666,Actor,Character 109
1134,225,Director,
1134,786,Director,
1134,1100,Director,
1134,177,Actor,Character 126
1134,850,Actor,Character 193
1134,1027,Actor,Character 27
1134,1170,Actor,Character 64
1135,632,Director,
1135,106,Director,
1135,107,Actor,Character 106
1135,817,Actor,Character 151
1135,500,Actor,Character 396
1135,245,Actor,Character 278
1135,1213,Actor,Character 272
1135,637,Actor,Character 327
1136,840,Director,
1136,799,Director,
1136,143,Director,
1136,676,Actor,Character 144
1136,574,Actor,Character 5
1136,1129,Actor,Character 442
1136,971,Actor,Character 196
1136,48,Actor,Character 219
1136,190,Actor,Character 403
1137,978,Director,
1137,1104,Actor,Character 107
1137,499,Actor,Character 321
1137,21,Actor,Character 42
1137,174,Actor,Character 446
1138,391,Director,
1138,1477,Actor,Character 285
1138,330,Actor,Character 56
1138,118,Actor,Character 476
1138,1110,Actor,Character 233
1138,24,Actor,Character 454
1139,716,Director,
1139,1210,Actor,Character 341
1139,1473,Actor,Character 196
1139,1122,Actor,Character 61
1139,723,Actor,Character 469
1140,797,Director,
1140,157,Director,
1140,293,Actor,Character 343
1140,796,Actor,Character 485
1140,1238,Actor,Character 442
1140,1500,Actor,Character 98
1140,1373,Actor,Character 129
1141,522,Director,
1141,234,Director,
1141,676,Director,
1141,1416,Actor,Character 438
1141,145,Actor,Character 425
1141,981,Actor,Character 68
1141,694,Actor,Character 223
1141,603,Actor,Character 388
1142,205,Director,
1142,372,Director,
1142,693,Director,
1142,1282,Actor,Character 207
1142,236,Actor,Character 73
1142,942,Actor,Character 151
1142,783,Actor,Character 79
1142,826,Actor,Character 372
1142,1435,Actor,Character 332
1142,60,Actor,Character 71
1143,421,Director,
1143,926,Director,
1143,1029,Actor,Character 130
1143,1039,Actor,Character 240
1143,1135,Actor,Character 142
1143,1270,Actor,Character 452
1143,125,Actor,Character 161
1143,1374,Actor,Character 157
1144,1181,Director,
1144,708,Actor,Character 185
1144,271,Actor,Character 97
1144,303,Actor,Character 63
1144,51,Actor,Character 272
1144,1113,Actor,Character 69
1145,300,Director,
1145,1233,Actor,Character 243
1145,27,Actor,Character 270
1145,94,Actor,Character 22
1145,887,Actor,Character 380
1146,833,Director,
1146,291,Director,
1146,1486,Director,
1146,864,Actor,Character 317
1146,530,Actor,Character 478
1146,278,Actor,Character 326
1146,1018,Actor,Character 187
1146,763,Actor,Character 347
1147,458,Director,
1147,1454,Director,
1147,584,Actor,Character 142
1147,366,Actor,Character 292
1147,1268,Actor,Character 426
1147,1276,Actor,Character 56
1147,797,Actor,Character 87
1148,349,Director,
1148,1059,Actor,Character 6
1148,1479,Actor,Character 436
1148,1068,Actor,Character 75
1148,242,Actor,Character 2
1148,1460,Actor,Character 318
1149,613,Director,
1149,301,Director,
1149,1375,Director,
1149,293,Actor,Character 382
1149,1414,Actor,Character 33
1149,749,Actor,Character 45
1149,690,Actor,Character 465
1149,500,Actor,Character 455
1149,411,Actor,Character 237
1149,1437,Actor,Character 329
1149,1118,Actor,Character 312
1150,705,Director,
1150,1308,Director,
1150,513,Director,
1150,611,Actor,Character 491
1150,324,Actor,Character 143
1150,118,Actor,Character 187
1150,1369,Actor,Character 172
1150,827,Actor,Character 17
1150,1085,Actor,Character 11
1151,84,Director,
1151,1090,Actor,Character 118
1151,387,Actor,Character 142
1151,1450,Actor,Character 98
1151,652,Actor,Character 206
1151,496,Actor,Character 155
1151,954,Actor,Character 499
1152,809,Director,
1152,840,Actor,Character 190
1152,1262,Actor,Character 111
1152,1166,Actor,Character 2
1152,1203,Actor,Character 320
1152,310,Actor,Character 241
1152,1372,Actor,Character 81
1152,1373,Actor,Character 381
1152,349,Actor,Character 243
1153,840,Director,
1153,874,Actor,Character 182
1153,972,Actor,Character 470
1153,951,Actor,Character 440
1153,926,Actor,Character 420
1153,279,Actor,Character 137
1153,956,Actor,Character 120
1153,702,Actor,Character 476
1153,735,Actor,Character 262
1154,1385,Director,
1154,439,Director,
1154,1460,Actor,Character 328
1154,507,Actor,Character 69
1154,788,Actor,Character 358
1154,335,Actor,Character 148
1155,446,Director,
1155,950,Director,
1155,736,Actor,Character 252
1155,1321,Actor,Character 491
1155,303,Actor,Character 293
1155,1169,Actor,Character 130
1155,22,Actor,Character 127
1155,505,Actor,Character 260
1156,1009,Director,
1156,1030,Director,
1156,1187,Actor,Character 256
1156,1092,Actor,Character 98
1156,837,Actor,Character 90
1156,618,Actor,Character 18
1156,216,Actor,Character 497
1156,730,Actor,Character 209
1156,1086,Actor,Character 2
